,Monobit,Frequency Within Blocks,Runs,Longest Run in Ones,Binary Matrix Rank,DFT,Nonoverlapping Template,Overlapping Template,Maurer's Universal,Linear Complexity
0,0.35343882164183743,0.12050641834283154,0.1415677591611963,0.6547134450652292,0.11943662279231035,0.2459138,1.0000000027119562,0.0380438421410716,0.999349619471472,0.12333596872341514
1,0.6968931828020783,0.011652612313731358,0.7420722963299158,0.9676134170708055,0.3672682323688022,0.318307927,1.0000007621110831,0.6832359887633962,0.9986502104652095,0.7969926534412131
2,0.2086435290656285,0.7911487506494486,0.1723242422143319,0.7388926011280115,0.164249437792498,1.093377549,1.0000009695875451,0.2805016642109824,0.9993648909501642,0.9718456631051917
3,0.5247451553664324,0.13189897806937081,0.9170924769300618,0.187029949434127,0.6199524091032803,2.179289453,1.0000005891910955,0.5502775916054048,0.9992061971220424,0.7985413714096519
4,0.17325061221361607,0.38866506329355016,0.2703405642891823,0.24875864425846334,0.7132343818066049,0.2459138,0.999880030873446,0.1191129731950122,0.9989257838087988,0.2627957329690049
5,0.7262839773474488,0.40551252743165456,0.8021882873667112,0.00989401340614636,0.22654274969341331,0.034613441960000005,1.0000031213112088,0.3166398826288126,0.9982064437270831,0.6883573240757602
6,0.0361259572356116,0.49013022229599246,0.5478667543274478,0.15197542838890662,0.4534855870589077,0.1554211413,0.9999991335439268,0.06567068508685445,0.9993803917156672,0.23604319904922288
7,0.7545843342940137,0.29463375334840514,0.8314531642671081,0.9265773155746111,0.7247627093132095,0.3273571929,0.9999928859125539,0.6246741063398745,0.9974785700856417,0.7897208351493787
8,0.22856886154239917,0.3830612971881297,0.2797017963409797,0.04676130170789017,0.4312383989430626,0.7133083823,1.0000124362599272,0.02904706511647642,0.9985723628017122,0.9872139555924361
9,0.8367133727361535,0.39839039735998727,0.08415083481352971,0.7265598871345522,0.2002527320361287,1.177988185,1.0000013063768696,0.9482542689839484,0.9984055214089176,0.17194007092711985
10,0.3483467062769027,0.001141404041164013,0.19762997918639189,0.62274819592982,0.7093069460486768,0.3241899498,0.9999999822895679,0.5002690625294404,0.9997362115852869,0.39949124126686647
11,0.3009301342884417,0.37986472753407124,0.8245178901519252,0.9909733089719004,0.989565396068225,1.2472150690000001,0.9999893152150284,0.2919058801319451,0.9982411950112106,0.6229553125164959
12,0.06389366187781544,0.7917632663342684,0.378912259851927,0.03238168791171008,0.40964975314265484,1.174820942,0.9999977182142484,0.460794921863109,0.9984928848724893,0.7424649986432023
13,0.10434569823339675,0.26458134487797397,0.7177739771455625,0.4340983049602377,0.8364718811949137,0.34228848159999997,1.00006488634148,0.9268551373484776,0.9997331645103525,0.6643064924730507
14,0.5006161698510763,0.27492185395855956,0.6814073173056983,0.9620362870398133,0.6036420923597824,0.598835169,1.0000171588323272,0.5361679736404402,0.9989593593784544,0.4114516090294114
15,0.34430676027911356,0.47067013046932876,0.9456861469140391,0.5190664281128434,0.5382764627631652,0.3635542564,0.9999998053194018,0.5829687763431676,0.9981587580958398,0.054689745406667156
16,0.01948496846975614,0.07361424648047417,0.8680377598637492,0.5272411693182258,0.04672102703192068,0.8160175499,1.0000000697544287,0.1368477387772083,0.999335302150111,0.24900734909587358
17,0.9284962122835437,0.6045674800524878,0.946547567447067,0.17302625665874607,0.1592038179120188,1.283412132,1.0000015248665617,0.5123626390997742,0.9976106399227037,0.5368065237844338
18,0.7650967496636855,0.5255167667584937,0.01110575566922712,0.22948786615235214,0.10499912696271399,0.3635542564,0.9999998035586483,0.402781704516273,0.9997945429181193,0.6921920265716818
19,0.011554838498500622,0.21459222764683297,0.17048281052973746,0.6213228596905735,0.6334611449755814,1.9440085409999999,0.9999957387324915,0.7801938625138234,0.99866278916698,0.6392338329567039
20,0.6954350849595394,0.5436608831907848,0.7316660740061485,0.6674080389051721,0.6131175358386982,2.658900544,0.9999990633773431,0.2925616518969196,0.9978941079540931,0.7557281752455324
21,0.3711016848675473,0.4468791139933349,0.06282637863005895,0.16646692662552373,0.06551831268106031,1.6544320330000002,1.0000001117646953,0.563008599627949,0.9984616333399927,0.08725550491798836
22,0.146347052080808,0.1414466747680825,0.3977108664815047,0.9984588530280486,0.8331061016894604,0.378485545,1.0000000086727856,0.2508644527706138,0.9979245776978178,0.5325399833872251
23,0.18801587725931765,0.8312632696982408,0.3224235945709809,0.48026356669023335,0.9377813469464926,1.446298918,1.0000004686951829,0.23957198120130885,0.998710207657486,0.6184826985308455
24,0.8738536603897391,0.6963061069434965,0.8298211265761052,0.8053516338843093,0.1163369996300343,0.04366270783,0.9999999985644877,0.9612246928960904,0.999595995140277,0.1085847447327555
25,0.484452227589713,0.6564477005190243,0.4469186012029781,0.7291982786352388,0.9372619109918263,1.413269097,1.0000001649675454,0.3394402442754123,0.9978999922053357,0.8561488862196703
26,0.6226668038947061,0.2565311759353666,0.17006148367333254,0.12741545322605374,0.9104307460564149,0.06176123957,1.0000009101463807,0.46245211664451547,0.9960618860369004,0.5836685774519105
27,0.26811508161050207,0.3535861233306546,0.2813613526014586,0.15432822013369657,0.6528610548209838,0.09795830305,1.000000046496248,0.7947558191256882,0.99809249398644,0.8983951148809208
28,0.7666021131848769,0.22293586831515888,0.2678785001987349,0.7577275245892476,0.20933262174398484,1.847633859,1.0000940326181624,0.05127451884972308,0.999966305695377,0.47462165647755883
29,0.5468281465331428,0.4150275116957286,0.573933026324972,0.5529977665757138,0.3878848190688177,0.1070075689,1.0000000529909105,0.47482106171668514,0.9994696446791563,0.5936398442476728
30,0.3130697619318671,0.8408299438695268,0.06569665113489036,0.8348137408430403,0.3766869130229696,1.404219832,1.000000182010198,0.06212677919330719,0.9979550569229223,0.39941561899222716
31,0.03846473167408003,0.319485498795112,0.1484803179776534,0.31939734603747616,0.08370969373163475,1.64855001,1.0000000140901328,0.9772615850688328,0.9989502605880096,0.9196163695725603
