Binary Entropy,Byte Entropy,Monobit,Frequency Within Block,Runs,Longest Runs in Ones,Binary Matrix Rank,DFT,Non-Overlapping Template,Overlapping Template,Maurer's Universal,Linear Complexity,Compression Ratio
0.6931471802,0.02350644675,0.0181238585,42.98407582,0.1700849835,1.497326315,0.8921476193,0.5757089951,0.005077008322,5.721769057,4.04E-05,7.721521069,1.001150632
0.6931470771,0.02350644675,0.326229453,47.9524199,0.5675646753,2.018543349,0.6433420823,0.06396766612,0.001104061861,0.5526279088,5.78E-05,1.77476358,1.001150632
0.6931471496,0.02350644675,0.1784502991,42.85552776,0.0585984038,2.389327328,0.4352835791,0.6972475607,0.00125914856,0.3967221322,0.0009541308599,2.344282345,1.001150632
0.6931470806,0.02350644675,0.3206528811,51.80886173,0.8907141869,8.694547379,0.4973513289,0.7228346272,0.01210304278,3.978138043,0.0008152506065,2.491474058,1.001150632
0.6931471774,0.02350644675,0.05715986142,52.31959011,0.3178691522,1.102195148,0.1351139305,0.6844540275,0.000516863026,4.596779864,0.001942745675,8.241419368,1.001150632
0.6931471771,0.02350644675,0.05994814734,53.46882517,0.6162162035,2.602014223,3.106669563,0.5501219286,0.001537961661,1.002747212,0.0006594250022,4.423380902,1.001150632
0.6931465861,0.02350644675,0.7821142013,57.66434138,0.01479424811,2.012963116,0.9563235279,0.2366803646,0.000842325444,1.112145248,0.0001101931841,1.752303211,1.001150632
0.6931469686,0.02350644675,0.4670378921,51.72341961,0.8841911089,3.47971885,0.3691169026,0.1791094651,0.006916520016,0.7722473026,0.0002907421781,1.721060535,1.001150632
0.6931463603,0.02350644675,0.9187402115,46.68079477,0.1907805289,1.916011959,1.007983916,1.145021224,0.0007199551097,2.304101274,0.000572244228,1.779841525,1.001150632
0.693146966,0.02350644675,0.469826178,45.93683248,0.3970231759,0.7268594195,0.3607116698,0.8891505591,0.0006407499689,2.611693646,0.0009003871995,2.368716929,1.001150632
0.6931464708,0.02350644675,0.8546096353,46.31939767,0.8486583482,3.239575142,0.8114784334,0.345425397,0.0004725871653,0.8836663167,0.0007596150327,2.909934136,1.001150632
0.6931462943,0.02350644675,0.9549879285,46.14466468,0.3065893131,1.157890491,1.546902729,0.08955473257,0.000593200694,1.065534512,0.0004836443561,2.574475915,1.001150632
0.6931471346,0.02350644675,0.217486302,45.93067449,0.4322503011,3.344922178,0.1095833553,0.9914988249,0.001065541095,1.802962578,0.0004289839955,1.578588,1.001150632
0.6931466815,0.02350644675,0.7165894821,36.39156163,0.2195589139,4.390798468,0.09324635897,0.02558706645,0.01721955242,2.861991289,0.001273546194,4.140791748,1.001150632
0.6931471801,0.02350644675,0.02230628738,41.28831906,1.396931942,1.219317269,1.513275458,0.1535223987,0.001842412324,1.467467889,0.0009072903701,1.376250424,1.001150632
0.6931469835,0.02350644675,0.4503081765,61.17901472,1.363189653,2.140680743,0.09324636177,0.8059925931,0.0007893645557,0.2796153002,0.0007165924992,2.51400706,1.001150632
0.6931433072,0.02350644675,1.996412721,44.22260175,0.8490596276,3.284547662,0.5608192688,0.3198383306,0.001447302849,2.448089646,0.001547194456,3.850146502,1.001150632
0.6931470408,0.02350644675,0.3792068855,43.95549889,0.4031079033,3.161004828,0.9772116255,0.9211343921,0.000895605952,1.828939209,0.000847342872,0.5777790337,1.001150632
0.6931471802,0.02350644675,0.01951800146,54.92788415,0.7598084456,2.185028415,1.173453526,0.5565186952,0.0008976843708,2.61317328,4.90E-05,1.319810863,1.001150632
0.6931463996,0.02350644675,0.8964339242,47.18074666,0.223337041,4.31013546,1.671792783,0.5565186952,0.01328135828,1.625989134,0.0005178066066,0.6936929097,1.001150632
0.6931468615,0.02350644675,0.5729927571,36.54974502,0.6835882133,1.313443574,0.4372792012,0.05757089951,0.0007528430311,2.242045798,0.0009723983926,5.306520431,1.001150632
0.693147105,0.02350644675,0.2788285923,49.81559704,0.4850534357,3.326664519,0.6252421449,0.2558706645,0.0001548048555,4.012246329,8.56E-05,1.952434109,1.001150632
0.6931471496,0.02350644675,0.1784502991,43.09530453,0.9034490907,1.504888195,1.984972922,1.068260024,0.003559642525,2.10430055,0.001615805034,1.443456635,1.001150632
0.6931470965,0.02350644675,0.2941641648,45.7694121,0.251066414,6.441154616,0.02140947844,0,0.000205314731,5.407661045,1.92E-05,1.89284377,1.001150632
0.6931471316,0.02350644675,0.2244570168,55.62643125,1.099908666,4.290304621,0.08602365239,0.5629154619,0.008890224339,2.702803487,0.0006370074573,1.39733911,1.001150632
0.6931468182,0.02350644675,0.6106346171,47.39935534,0.5749071573,1.082650302,0.3850035428,0.4349801296,0.0004899108243,1.666128601,0.001261662248,2.68105624,1.001150632
0.6931470529,0.02350644675,0.36247717,40.97734052,0.4640665486,5.009057121,0.1497609612,0.1279353322,0.005594947914,0.699665658,0.0005077162405,7.887935737,1.001150632
0.6931465712,0.02350644675,0.791873202,49.54464543,0.04827513523,4.235494048,0.2051519195,0.2174900648,0.0002422874445,5.839465051,0.001786074458,0.8314096027,1.001150632
0.6931461657,0.02350644675,1.021906791,52.26455306,0.001455897372,3.797363466,0.7725129923,0.2046965316,0.000640357973,2.268577548,0.000483037487,3.134644112,1.001150632
0.6931471685,0.02350644675,0.1115314369,42.96675647,0.317881945,3.040840073,0.1566698729,0.3902027633,0.001490192672,6.07099122,0.001203221187,2.422251768,1.001150632
0.6931471386,0.02350644675,0.2077273012,51.79038776,0.1478393245,0.6663717868,1.156557067,0.09595149918,0.001341327063,1.945576202,0.001343652051,0.959028849,1.001150632
0.6931470916,0.02350644675,0.3025290226,41.56812277,0.1827603577,3.380584857,0.5608192688,0.006396766612,0.0002044980729,0.5056502644,0.0004850409317,2.491221721,1.001150632
0.6931470883,0.02350644675,0.3081055945,54.31785817,1.178183364,2.487050348,0.563337529,0.03838059967,0.001235769757,2.552188066,0.001402050505,0.7485216348,1.001150632
0.6931468474,0.02350644675,0.5855400438,57.05970365,0.7537538525,1.284664736,1.198449751,1.023482658,0.0003545602938,1.259065635,0.001407510094,1.851402005,1.001150632
0.6931468264,0.02350644675,0.6036639023,59.11108438,0.5023998617,1.932331233,1.828012807,1.023482658,0.0005343767611,2.053967487,0.001222778699,3.915535076,1.001150632
0.6931470941,0.02350644675,0.2983465937,52.80414702,0.6107588164,3.376961521,0.5392633264,0.6396766612,0.003627689594,1.316174482,0.0006671915752,0.7693052326,1.001150632
0.6931471569,0.02350644675,0.1561440117,52.67944771,0.00282227659,2.850914961,1.992483436,1.042672958,0.002950163705,2.734309107,0.0008651745017,1.709392632,1.001150632
0.6931461096,0.02350644675,1.04978965,42.75776965,0.4515610028,0.7796268915,1.980661925,0.2366803646,0.0005541910842,3.890408164,0.0005124720402,1.363317262,1.001150632
0.6931470988,0.02350644675,0.289981736,64.38001539,0.2382812527,4.358469388,1.629677545,0.2878544975,0.002648184719,1.668889586,0.0005268409045,8.195958246,1.001150632
0.6931471797,0.02350644675,0.02927700219,61.7197633,0.5492911327,3.510631864,1.195960415,0.03198383306,0.00183478602,3.279224366,0.0005930713462,3.868348064,1.001150632
0.6931471272,0.02350644675,0.2342160175,58.35980949,0.4098015956,3.36343922,0.3353584735,0.198299765,0.00288796788,0.2895178943,0.001116597113,1.488592242,1.001150632
0.6931463046,0.02350644675,0.9494113567,47.17882228,0.5508249225,2.756670191,2.704393141,0.9787052916,0.003111964861,2.990887601,0.0003448849032,5.431605045,1.001150632
0.6931471369,0.02350644675,0.2119097301,49.18440296,0.09892155388,3.004439787,0.1363533717,0.3326318638,0.005609938554,2.066836321,0.0008151194897,5.337300753,1.001150632
0.6931468933,0.02350644675,0.5437157549,52.23645723,0.1523738164,2.536562981,0.3379451863,1.11303739,0.003674708154,1.239595605,0.002505078528,2.67275564,1.001150632
0.693147174,0.02350644675,0.08225443472,40.56706437,0.586924762,2.246883006,0.2690973294,0.05757089951,0.002614292836,2.741446043,0.0007498460035,7.454258125,1.001150632
0.6931470653,0.02350644675,0.3443533115,64.85187145,0.1089084924,6.320308142,2.477236966,0.428583363,0.0008510110692,3.365710157,0.001552924748,6.462848671,1.001150632
0.693147069,0.02350644675,0.3387767396,49.66434138,0.6121889019,0.8860484132,0.22829287,0.4029962966,0.002105041631,0.8747932699,0.0005302944839,1.600231179,1.001150632
0.6931454434,0.02350644675,1.3369831,48.07904359,1.597989608,0.7550511024,1.659927399,0.3582189303,0.009728358503,2.967475972,0.0010303575,2.745599913,1.001150632
0.6931469412,0.02350644675,0.4963148942,48.35345906,0.8905143616,7.114111407,0.02158633026,0.4797574959,0.0004705020604,3.676560791,0.0005353521506,1.254985842,1.001150632
0.6931453405,0.02350644675,1.376019103,59.31968633,1.354963369,5.808114545,0.04151209907,0.6012960615,0.003952916814,1.481474243,0.0002283966531,4.657961989,1.001150632
0.6931471805,0.02350644675,0.004182428884,45.87833157,0.7277426502,1.406175363,0.6492953755,0.3582189303,0.0009399459992,2.344195333,0.0003953681,2.004760083,1.001150632
0.6931471755,0.02350644675,0.07249543399,48.29187915,0.0892178234,1.794982638,1.272737511,1.164211523,0.00602597413,2.981470322,0.001257206843,2.017948073,1.001150632
0.6931448533,0.02350644675,1.547498687,45.39531415,0.5149914908,2.693636805,1.064413776,0.4925510291,0.00101066988,1.259896888,0.0009008149646,1.7668149,1.001150632
0.6931471617,0.02350644675,0.1394142961,33.69243722,0.6510376905,4.404453872,2.05744065,0.8315796596,0.004134991446,3.839135129,0.002058027181,3.902675108,1.001150632
0.6931470634,0.02350644675,0.3471415974,55.84580968,0.7387279382,2.768900632,1.239691929,0.2046965316,0.0005043388334,3.653523794,0.001148151322,0.8279774609,1.001150632
0.6931471279,0.02350644675,0.2328218745,46.5056769,0.2425053299,3.188992507,1.492880162,0.02558706645,0.00234593736,3.742673071,0.001699821982,3.972933457,1.001150632
0.6931471649,0.02350644675,0.1268670095,35.24348119,0.4042790324,1.785705224,1.927149551,0.3070447974,0.0004513011383,4.65649138,0.001434964827,3.572321449,1.001150632
0.6931469557,0.02350644675,0.4809793217,57.97147118,0.1753395694,5.794788802,0.4263909521,0.2238868314,0.0001069499308,1.58567971,0.0002102623079,4.613327418,1.001150632
0.6931457738,0.02350644675,1.203145376,58.71081497,0.3005117642,1.786239807,2.573573653,0.06396766612,0.0006975618662,0.781877828,0.001571139586,4.996179841,1.001150632
0.6931467102,0.02350644675,0.6956773377,45.97531993,0.01466086724,2.62767767,0.3379451868,0.4605671961,0.007118143823,0.6516294537,9.93E-05,1.850355254,1.001150632
0.6931468753,0.02350644675,0.5604454705,41.14052728,0.5669786323,3.220562291,1.573685539,0.2110932982,0.003707210241,1.372362038,0.0003563258648,1.630204432,1.001150632
0.6931469823,0.02350644675,0.4517023195,52.10252093,0.1703699628,2.792406798,0.3457053264,0.01919029984,0.000254511554,1.913502343,0.002755109545,1.784821999,1.001150632
0.6931445012,0.02350644675,1.660424267,59.6964784,0.1467245617,4.434619218,0.3701962871,0.7931990599,0.008896686489,5.837989551,0.0006707510809,4.972426316,1.001150632
0.6931470736,0.02350644675,0.3318060248,56.93577408,1.021753521,1.67880669,0.5343872538,1.458462788,0.004369652058,1.882177992,0.001009031499,1.865461612,1.001150632
0.6931471778,0.02350644675,0.05297743253,45.83137689,1.168295721,3.276449978,0.02848423282,1.752714052,0.002991502985,0.8465743311,0.0002207101311,4.194844795,1.001150632
0.6931464754,0.02350644675,0.8518213494,42.95444049,0.8187456264,2.263403474,0.02485842879,0.01279353322,0.0003798148017,7.58954445,0.0003721508768,3.307052026,1.001150632
0.6931464521,0.02350644675,0.865762779,61.57697489,1.101723714,6.598558733,0.6392059582,0.4349801296,0.0006985521717,4.472606824,0.0005926064821,3.504659531,1.001150632
0.6931471194,0.02350644675,0.250945733,53.78403733,0.7919610934,1.222709773,0.2523782573,0.05757089951,0.0006923568833,1.222620703,0.001768559084,4.08770787,1.001150632
0.6931465141,0.02350644675,0.828120919,59.58486481,0.6018324998,9.508440413,1.1554674,0.7676119934,0.002091830628,3.135307595,0.001287531953,2.312824073,1.001150632
0.6931471656,0.02350644675,0.1240787236,39.31083422,0.2997192821,2.951713484,0.0274451426,1.036276191,0.0002925160534,1.366083314,0.0004269348483,0.953939818,1.001150632
0.6931470558,0.02350644675,0.3582947411,51.67184644,0.8209714358,1.952633756,0.8090888092,0.5501219286,0.001007442495,1.550265532,0.001681706189,5.97276196,1.001150632
0.6931471221,0.02350644675,0.2453691612,48.40233811,1.118186722,3.317101885,0.006178237356,0.3518221637,0.002060580848,2.020299809,7.98E-05,4.228840082,1.001150632
0.69314718,0.02350644675,0.02370043034,58.23741942,0.671976125,2.194134922,0.55988009,0.2942512642,0.001110153456,3.04563864,0.0004946103798,4.073966313,1.001150632
0.6931466796,0.02350644675,0.7179836251,52.85379582,0.04807637044,1.736267365,0.2397324719,0.511741329,0.000375900943,1.404523067,0.002598101638,1.198784832,1.001150632
0.693146933,0.02350644675,0.504679752,46.64923506,0.7211273585,0.5659328075,0.6887511204,0.1727126985,0.0003405533174,0.6616213392,0.001203705871,3.635714197,1.001150632
0.6931464498,0.02350644675,0.867156922,42.46641971,0.1502218577,1.367338604,1.122473657,1.22817919,0.001020505542,1.747818464,0.00158897439,0.8343663449,1.001150632
0.6931471789,0.02350644675,0.04182428884,48.02516117,0.6789451858,0.3890383329,0.06651211696,0.1023482658,0.002009040292,0.4562379536,0.001288094638,3.553941596,1.001150632
0.6931470367,0.02350644675,0.3847834573,46.12542096,0.6313405287,2.512949436,0.6474543948,0.2750609643,0.007630723639,1.981279298,0.000905371401,4.085063829,1.001150632
0.6931471543,0.02350644675,0.1645088694,51.44477052,0.5827895184,1.048959516,1.039098347,0.1663159319,0.005501026372,1.049535011,8.42E-05,0.3820455924,1.001150632
0.6931471543,0.02350644675,0.1645088694,51.86736265,0.8797419848,1.374020804,1.116666703,0.115141799,0.005858222005,3.079922165,0.0005995476387,3.07882771,1.001150632
0.6931467102,0.02350644675,0.6956773377,53.70898682,1.011429318,1.51041471,0.6252421519,0.2942512642,0.002384173209,2.150733836,1.22E-05,1.846683625,1.001150632
0.6931471781,0.02350644675,0.05018914661,56.14986048,0.3973272342,1.686748299,0.9770351272,1.490446621,0.01040261449,1.911833747,5.52E-05,5.434282162,1.001150632
0.6931466133,0.02350644675,0.7639903428,46.88593284,1.474424518,0.5404704275,0.178562374,0.6780572609,0.009304508526,2.6331146,0.000332792519,0.9779607437,1.001150632
0.6931471699,0.02350644675,0.1045607221,37.71706918,0.4684168029,1.765689706,1.248589076,0.7676119934,0.006807847955,1.460317652,0.000138096385,5.087419835,1.001150632
0.693146605,0.02350644675,0.7695669147,43.95588377,0.6139920949,8.978617493,0.5362512015,0.3006480308,0.002452079532,1.669995206,0.0002369746264,3.172351554,1.001150632
0.6931471481,0.02350644675,0.1826327279,50.73698643,0.4223788434,1.490410194,0.103547693,0.8507699594,0.006722997477,1.302263938,0.0004571550485,3.039266271,1.001150632
0.6931467756,0.02350644675,0.6454881911,52.93923795,0.6641934641,7.714985198,1.089721989,0.4093930632,0.0003707455983,2.321776651,5.43E-05,3.184670324,1.001150632
0.6931469711,0.02350644675,0.4642496061,47.25002405,0.6173051141,1.466577075,0.7907917836,0.115141799,0.001438133631,5.549686627,0.0002017847574,0.6254042088,1.001150632
0.693146981,0.02350644675,0.4530964624,44.52049456,0.1689775783,3.261944647,1.429936809,0.1471256321,0.001501327017,2.502900144,0.001196663664,4.983203499,1.001150632
0.6931471632,0.02350644675,0.1338377243,52.52049456,0.9619337042,3.374292356,3.294894822,0.230283598,0.006795245426,2.588156983,0.002063645546,2.547168147,1.001150632
0.6931467008,0.02350644675,0.7026480525,45.20018282,0.1122373793,1.0943323,1.034809938,0.3326318638,0.0006918951184,1.715688396,0.001783901644,6.328868405,1.001150632
0.6931471728,0.02350644675,0.08922514953,46.64961994,0.1324324844,3.734233918,1.606428016,0.4989477957,0.004684451437,2.668511271,0.0004875118227,2.013347391,1.001150632
0.6931465903,0.02350644675,0.7793259154,47.65606658,0.1357794393,3.025760227,0.02848423282,0.4477736628,0.009823583325,2.438852117,0.0006768562028,5.444990482,1.001150632
0.6931452955,0.02350644675,1.392748818,44.25762532,0.7069171447,5.13997858,0.2284323396,0.7548184602,0.002886065223,1.539963322,0.0003863796323,2.32387781,1.001150632
0.6931455644,0.02350644675,1.289582239,52.30881362,0.4493852811,5.33086256,0.05357855117,0.8443731928,0.0009340101305,6.575562879,0.0005235196498,4.192605436,1.001150632
0.6931471065,0.02350644675,0.2760403063,52.28418166,0.4573851903,2.77072851,2.040631638,0.3006480308,0.004244256661,2.640446497,0.000619716837,1.033101057,1.001150632
0.6931462014,0.02350644675,1.003782932,53.07009526,0.1644986237,4.326850612,1.514377235,0.3902027633,0.0005417667053,2.465784135,0.0001726214914,1.554147488,1.001150632
0.6931470398,0.02350644675,0.3806010284,46.3505725,1.108545918,1.560936569,0.09383744417,0.09595149918,0.001679068018,1.74847363,0.0005364086763,1.450003822,1.001150632
0.6931471708,0.02350644675,0.1003782932,58.02304436,0.1031806283,9.282014135,1.222937614,0.5181380956,0.00239879758,1.283161813,0.001268879572,2.43188257,1.001150632
0.6931463776,0.02350644675,0.9089812108,49.91297027,0.187057694,2.396564417,0.8907195801,0.06396766612,0.0004962438887,2.637820335,0.0002302557458,5.428961188,1.001150632
0.6931470388,0.02350644675,0.3819951714,45.60853459,0.167093769,4.12021485,1.232422229,0.198299765,0.003189289767,4.901106307,0.0002385783413,1.936289618,1.001150632
0.6931471087,0.02350644675,0.2718578775,42.99061869,0.4195340551,2.330881927,3.75791647,0.01279353322,0.0005893477869,5.358750546,0.0004953049058,1.489314821,1.001150632
0.6931461067,0.02350644675,1.051183793,49.6220052,1.220024079,2.629747318,0.1449985093,0.5948992949,0.002974737926,4.845895253,0.0006166616284,5.366123243,1.001150632
0.6931452652,0.02350644675,1.403901962,55.2538728,0.1240386859,1.160101044,3.690741578,0.8763570258,0.001275786981,0.8211257779,0.0005760395958,9.411211413,1.001150632
0.6931471461,0.02350644675,0.1882092998,43.6964784,0.1700360686,2.174301165,2.002164239,0.07036443273,0.0001591219683,4.05632007,0.001545468821,1.356224763,1.001150632
0.6931464983,0.02350644675,0.8378799198,45.7921197,0.09661139115,0.7259105286,2.160007183,0.1087450324,0.001530658954,2.362214822,8.47E-05,2.554488287,1.001150632
0.6931471805,0.02350644675,0.008364857768,58.74660829,0.5827516604,1.284992229,1.947279425,0.07676119934,0.0003364889388,0.4335487903,0.0004918381212,3.661504414,1.001150632
0.6931470866,0.02350644675,0.3108938804,49.74285577,0.3458822703,1.754583146,1.311828306,0.1023482658,0.002746869911,1.205284572,0.001728389689,7.462068615,1.001150632
0.6931471272,0.02350644675,0.2342160175,46.96945059,1.272929138,3.760116765,1.105425461,0.742024927,0.0008455191323,3.716180682,0.001009828333,0.8793706068,1.001150632
0.6931471787,0.02350644675,0.0432184318,53.57235639,0.3039257707,2.74263991,0.09324635897,0.3902027633,0.004901469202,1.784686708,0.0009786759869,1.009297461,1.001150632
0.6931463097,0.02350644675,0.9466230708,49.96261907,0.1019174718,3.883391768,0.0146884291,1.202592123,0.0001575806335,1.783475768,0.001502772424,2.736483647,1.001150632
0.6931471334,0.02350644675,0.2202745879,42.68810738,0.5171594424,5.367207996,0.04479033383,0.115141799,0.00150143199,3.052192368,0.0002273460051,2.601045312,1.001150632
0.6931465987,0.02350644675,0.7737493436,49.00274223,0.6769947808,3.940782846,0.235231065,0.1215385656,0.005424769231,1.018910123,0.0001322185216,6.739085453,1.001150632
0.693147176,0.02350644675,0.06831300511,52.31882036,0.6162177005,1.441548944,0.4891986227,0.08315796596,0.0005425515567,1.436403807,0.0003358585638,4.905674473,1.001150632
0.6931470083,0.02350644675,0.4210311743,39.48248821,0.681489007,1.924663819,0.7302292134,1.554414287,0.0004470919581,4.560665538,0.001865245262,1.837579978,1.001150632
0.6931450018,0.02350644675,1.49730954,54.84205715,0.3565648587,0.7203855064,2.946263402,1.221782423,0.001351492202,1.331517488,0.001584552145,1.058947128,1.001150632
0.6931470957,0.02350644675,0.2955583078,72.59285096,0.03891422457,4.930533095,0.06222368695,1.004292358,0.0006099430453,1.072311706,0.0002201499593,4.311710582,1.001150632
0.6931470832,0.02350644675,0.3164704522,49.88487443,0.151821984,6.784335054,1.767157934,0.2174900648,0.003583518284,1.446598829,0.0001399030318,0.3149106765,1.001150632
0.6931471713,0.02350644675,0.09759000729,45.49653613,1.271445127,1.390720367,2.078029594,0.7292313938,0.0002603557697,2.046698897,0.00174379457,2.514128626,1.001150632
0.693146654,0.02350644675,0.7361074836,40.51703069,0.116352709,1.855968574,0.1578686663,0.5053445623,0.005291013627,1.559467943,0.0004658050103,2.623942278,1.001150632
0.6931468521,0.02350644675,0.5813576149,62.32748003,0.4651728669,2.60357221,0.8402523921,0.8955473257,0.002990689988,3.150335904,0.001341132355,1.183375866,1.001150632
0.6931464498,0.02350644675,0.867156922,39.00947753,0.1488277127,1.382385744,0.5608192688,1.042672958,0.000616563134,2.06116467,3.82E-05,2.725896118,1.001150632
0.6931468082,0.02350644675,0.6189994748,48.62210141,0.8049552685,2.084239981,1.082918559,0.230283598,0.01252731178,3.909214083,1.56E-05,5.423772388,1.001150632
0.6931471799,0.02350644675,0.02648871627,55.04834985,0.07807298415,1.957915637,0.7126244081,0.9531182252,0.0105638018,0.9405565201,0.001641046216,4.170877578,1.001150632
0.6931467008,0.02350644675,0.7026480525,52.54320216,1.233111869,1.350020802,3.27030779,1.701539919,0.0009247544387,2.533509555,0.001428674746,1.917755286,1.001150632
0.6931471152,0.02350644675,0.2593105908,41.00043298,0.01403517638,3.731402698,0.3457053264,0.2430771313,0.000898219067,1.789897799,0.001189686082,2.948723682,1.001150632
0.6931460255,0.02350644675,1.090219796,49.63355143,0.5858043034,3.768018907,0.2527554624,1.029879425,0.00236309934,0.3155533421,0.001207659728,3.822901229,1.001150632
0.6931467947,0.02350644675,0.6301526185,63.8003945,0.3187053807,2.483094854,1.659927399,0.4477736628,0.0005177053779,1.380897462,0.001352794407,2.250235507,1.001150632
0.6931468198,0.02350644675,0.6092404741,47.1996055,0.01724719754,1.855392595,0.2573797103,0.6012960615,0.002190567328,1.395025811,0.001063488743,0.4438343614,1.001150632
0.6931471726,0.02350644675,0.09061929249,37.04045992,0.4781795949,1.859644748,0.2051519214,0.7676119934,0.003391048371,1.990723299,2.38E-05,4.326998935,1.001150632
0.6931471694,0.02350644675,0.107349008,41.19479457,0.7556415678,2.933291948,0.1550026692,0.3774092301,0.00242345884,3.369301216,0.0001061542906,2.521656802,1.001150632
0.6931466277,0.02350644675,0.7542313421,43.22577697,0.569604037,2.278803226,0.9644146298,0.6844540275,0.003297517175,1.998045628,0.0001366291677,1.228607046,1.001150632
0.6931468165,0.02350644675,0.61202876,42.42331377,1.11339882,1.920316243,1.678825098,0.3838059967,0.002277901343,1.635738387,0.0001831030354,2.162272465,1.001150632
0.6931471564,0.02350644675,0.1575381546,47.19383239,0.4489486554,3.164338768,0.391187515,0.6780572609,0.002462852857,1.430290142,0.0009971000524,2.267215168,1.001150632
0.6931468918,0.02350644675,0.5451098979,44.57245261,1.100393694,2.638759558,1.390532033,0.5693122285,0.005774155083,2.577163268,0.0004448229288,2.506732606,1.001150632
0.6931471279,0.02350644675,0.2328218745,49.63778505,0.4991788037,2.408710059,0.2837042416,0.9083408589,0.0004041684068,2.039995251,0.0006429677613,2.318011773,1.001150632
0.6931470841,0.02350644675,0.3150763093,50.99215818,0.3567622661,6.822411519,3.494075006,0.1023482658,0.0005357763022,4.486611204,0.002479342942,2.898312054,1.001150632
0.6931471731,0.02350644675,0.08783100657,45.10319446,0.80162146,0.7521292878,0.06423846275,1.643969019,0.0007990062795,3.421333258,0.001120549447,1.839970145,1.001150632
0.6931462364,0.02350644675,0.9856590737,47.48325796,0.3137224586,2.615278386,0.4949524803,0.8507699594,0.004905761823,1.887532411,0.0002442078708,11.00293267,1.001150632
0.6931466815,0.02350644675,0.7165894821,51.38242086,0.3841055908,2.537468572,0.04900108403,0.3965995299,0.0006564655278,0.8386942325,9.13E-05,1.301577236,1.001150632
0.6931471787,0.02350644675,0.0432184318,56.06672761,0.4112695711,1.020222398,1.269161902,1.023482658,0.002572100677,4.451964538,0.0006498392313,4.681755847,1.001150632
0.6931461685,0.02350644675,1.020512648,54.84167228,0.1951226278,4.576702163,1.777487968,0.01919029984,0.000618255194,1.825182138,0.0002828325608,1.82100882,1.001150632
0.6931470195,0.02350644675,0.4070897447,40.26686231,0.705667606,1.488533354,1.252048319,1.362511288,0.003889216175,2.385905154,0.001601317053,1.109756115,1.001150632
0.6931471756,0.02350644675,0.07110129103,46.32247667,0.6496635784,1.170758216,0.6987773005,0.4733607293,0.001509416902,2.080986289,0.001358951676,3.155635714,1.001150632
0.6931460461,0.02350644675,1.080460795,40.26416819,0.1057217316,4.086628437,0.1723010783,1.260163023,0.0009259269879,1.009194095,2.42E-06,6.440926553,1.001150632
0.6931471004,0.02350644675,0.28719345,41.49576638,0.1311644484,4.863964843,0.7302292134,1.266559789,0.001354891814,4.762976214,0.0005150978285,2.789912791,1.001150632
0.6931454033,0.02350644675,1.352318673,42.9136438,1.053737099,0.97704805,0.5507930854,0.4989477957,0.0006582820072,0.8421192156,0.0007025983517,5.839270514,1.001150632
0.6931469896,0.02350644675,0.4433374617,41.45766381,0.5509606964,0.5260792862,0.03463208228,1.52882722,0.002494185597,2.554654915,0.0009602089793,3.589622055,1.001150632
0.6931471805,0.02350644675,0.009759000729,47.49788319,0.6427000381,2.06907073,0.3765404909,0.5053445623,0.000316835846,2.605125786,0.0002126676163,0.9777373092,1.001150632
0.693145895,0.02350644675,1.150167943,34.55417108,0.1793947536,2.687934319,0.3510099157,0.6844540275,0.0005533658297,4.793794903,0.001015539128,4.780403548,1.001150632
