,Monobit,Frequency Within Blocks,Runs,Longest Run in Ones,Binary Matrix Rank,DFT,Nonoverlapping Template,Overlapping Template,Maurer's Universal,Linear Complexity
0,0.25144006916599737,0.08210842782941176,0.9314058342483185,0.3934936348496433,0.5382029564426184,0.8761951679000001,1.0000000000995208,0.43145989162998677,0.9975067893552202,0.033961875517492475
1,0.05436438010032205,0.2805540192199093,0.14776657731547296,0.46429682904000125,0.24167684776504872,0.6350322325,1.0000062768904086,0.6046190413594289,0.99928326944676,0.4650653116451999
2,0.3774642150541559,0.4414169474258892,0.18874496453748307,0.806988909083389,0.6010452789101594,1.627284235,1.000000016610666,0.6907233644286124,0.9998337107633491,0.7082364305401118
3,0.0548607585673375,0.6867445062924674,0.02018554245131988,0.4964928275544991,0.7225968733661328,1.1657716759999999,0.9999996062638664,0.923157454085726,0.9992998746680379,0.2777624523270961
4,0.8847426348696303,0.2812032941378056,0.9968372362025656,0.9362904208413309,0.86402718565035,1.781121755,0.9999999565820156,0.5950000733547816,0.9973004256960553,0.2718717681875509
5,0.21007485049409425,0.5088259935529501,0.28505144702042634,0.4501230519088493,0.3306821402001807,1.292461398,0.9999958535212105,0.056593516203281444,0.9987473719065616,0.7945834886577406
6,0.6479772920628943,0.6292301821261582,0.39447348821899375,0.6948897103513085,0.7576901796236625,0.1373226096,0.9999999117686654,0.34904619123345787,0.9999918544564682,0.9999850531070585
7,0.3991538645548008,0.3786662204635298,0.36929931261143345,0.6225427223523796,0.5093013397620529,0.8341160816,0.9999990023340907,0.4709813226676934,0.999650374885726,0.08341468218262943
8,0.6437294731625819,0.9297609800835348,0.28091629221917075,0.653053752479433,0.03499658222413036,1.241333046,0.9999408810592262,0.9140596572670949,0.9969733057190593,0.12664252491607378
9,0.4783114966071491,0.5619252718645587,0.15616504816879231,0.6379479192615186,0.6564461792765084,0.2730615977,1.00001661963545,0.2390341206152997,0.9999995026104629,0.5360184195125708
10,0.23317493409247397,0.5755596031204846,0.21470975609657836,0.25252654831719545,0.3092969323132043,1.473446715,1.0000001864500205,0.07750457055789782,0.9992491806751885,0.4841185097111038
11,0.46254655024718033,0.7735862939584863,0.11576091214176738,0.7885967481158894,0.16395834792211353,0.6680620529,0.999999470356726,0.07841014152282391,0.9974918474316761,0.6171698982427741
12,0.9237955936472237,0.6833706063107118,0.8762311586037728,0.07267578080485702,0.5617543844290654,1.274362866,0.9999999393424704,0.08728576969337072,0.9986830561828428,0.6704420591464958
13,0.9929187972901715,0.2716562726655269,0.10851685865313455,0.9352022782042582,0.24859058579707105,1.015101399,1.0000375648251523,0.0764737217884103,0.9986977467571063,0.781630352343851
14,0.6129408830282025,0.7903621750952793,0.44208442695767364,0.8140609847594507,0.8526829325567166,0.3603870133,1.000000026082965,0.15159814236349875,0.9987253378485241,0.49335703513961215
15,0.4807626714296319,0.4596463680524095,0.06504578978066977,0.8716129426499897,0.31319833091951854,0.22781526829999998,0.9999999781325902,0.3633134651084082,0.9994891331372778,0.7610879553436112
16,0.5507723769403956,0.494943717894159,0.4551288794425677,0.4040352877056059,0.0455276972025338,0.5504215966,0.9999999988346971,0.7822692719287718,0.9985687826860358,0.5221003009610058
17,0.031967807224843395,0.4826178354403461,0.5212824924330801,0.10961260290685916,0.7070527904337298,0.09795830305,1.0000001565860128,0.23632124079515845,0.9974375965892607,0.2563945706380577
18,0.061117621504036726,0.8423537445649326,0.28148377296384564,0.42145173199734903,0.4957044635287411,1.024150665,0.9999988853064531,0.4785358424623024,0.9994825072961846,0.5306551080189132
19,0.20793052451005586,0.6685716425651161,0.5645333505291179,0.8072484432961814,0.8172651803781567,0.08302701437000001,0.9999999831291121,0.3678524534490608,0.9997875067972262,0.9709913273630875
