x,d,Monobit,Frequency Within Blocks,Runs,Longest Run in Ones,Binary Matrix Rank,DFT,Nonoverlapping Template, Overlapping Template, Maurer's Universal, Linear Complexity
0.6931471779003646,-9,0.07395906645763985,126.46221238086076,514236.0,11.178839799034986,2.861729610993615,0.5956679259453781,0.0012660102168065165,4.970720095385937,6.196626307218337,13.888721608605989
0.6931471796024964,-9,0.04437543987458391,116.28256474439202,513972.0,8.022946858187435,0.4103038427337944,1.684747073497713,0.009119330007322563,4.488914798428556,6.195983916944663,8.359303613910619
0.6931471783088763,-9,0.06804234114102867,73.8425917011649,514600.0,3.7315213985141966,2.326892960672148,0.06492848262345384,0.0050882505546916024,4.025809960273119,6.197588511687031,7.312458733891791
0.6931471703429004,-9,0.1449597702569741,121.23413882738042,513510.0,9.441679074210054,3.052524933615133,0.6621800300966444,0.0020228522234003133,11.771054019535422,6.197959167989113,6.631013648089413
0.693146937491278,-9,0.707048675335037,91.44690478482715,514346.0,5.641527813873319,0.9780605255968926,0.7676039774906905,0.005275148727621073,1.9978831457124089,6.190367280055506,10.087747332830105
0.693146708690694,-9,0.9851347652157628,99.96832579185522,514723.0,12.455132503094788,0.08958066579526558,0.5956679259453781,0.002729451034171883,7.334635799073188,6.196577673359097,4.212073418910293
0.6931470370130342,-9,0.5433526082421274,96.86290555502065,514017.0,4.213739695605115,0.9780626965681543,1.9200279861386669,0.0005067538903401964,3.521785767412193,6.199066658132494,3.5050336475769175
0.6931469993959216,-9,0.6104088284970542,82.3670934822374,513700.0,11.014432145335364,2.159983009797824,0.2097167365563485,0.0010219529520079421,5.961713638807596,6.195473642494785,4.139679765342648
0.6931468649615457,-9,0.8056607639452235,81.36430153075959,514835.0,6.133552967562581,2.367944370886555,1.6996783621837,0.002067769748579386,9.474278730275113,6.196094766090974,2.300668336274267
0.693146146306131,-9,1.458472790544658,109.83142389525369,514446.0,5.129156574886062,2.3919208299697226,0.028731419140230176,0.01195654442714052,3.002749521384776,6.191868409948887,5.412482570710936
0.6931469306638378,-9,0.7169098841960556,105.84490228169831,513751.0,8.592123927351983,0.8000526048283918,1.6725305645712822,0.0013109492857454874,3.6212286898658825,6.198695521468419,4.555229533532728
0.693147169200581,-9,0.15284873734578902,89.14864734764612,514446.0,3.3508780023485674,0.458766528422584,0.11017481197748343,0.012973292471382092,0.9861979594992271,6.192445301189646,3.799262319908806
0.6931469764700975,-9,0.6478814221689251,77.38317127178202,515025.0,8.249130123879642,0.9947026577960834,1.4553481836719402,0.02037946983463611,4.521458622724203,6.1953247299356855,4.398210958517026
0.6931471530984158,-9,0.23765513355054937,117.22682198902469,513239.0,8.20148763212158,1.0826169417681697,0.07397774849425977,0.011728055364975586,5.670330893029153,6.194408346041997,2.3850501187162356
0.6931463778113005,-9,1.2849155145907296,97.16482141137963,514369.0,13.766706822752768,5.605369965142049,0.2549630659103781,0.0036237315194886936,2.902763067886084,6.200673119817045,9.906047534448334
0.6931471673736264,-9,0.1646821879790114,102.88042745739861,514104.0,9.393415689404744,1.6847084931922982,0.34228848156281244,0.0010708328813976093,5.61323164052439,6.199176542444029,2.2487469988771456
0.69314711962316,-9,0.3540173981105694,131.07952248002312,513850.0,7.083642811652945,0.6758903736210754,0.34545572461843727,0.001062786709603247,9.743929319051446,6.196439172078705,7.447823133883556
0.6931463974047367,-9,1.2691375804130998,91.89130644074325,515435.0,4.25061952408713,1.597593747337494,0.604717191816184,0.0034744833443928775,3.2469952432576434,6.194633843703025,10.007870564761973
0.6931457109723725,-9,1.7385311221975874,116.89717916626552,513795.0,3.5202458689163345,7.814805569166477,0.21876600242715444,0.005675001434490413,6.700156403231543,6.192327988457341,8.245936787465798
0.6931470109136801,-9,0.5906864107750169,77.5033214595167,514431.0,6.915177102239902,3.5490264721855693,0.3997513198432728,0.0004220745598813407,6.364125438510273,6.188135100408028,4.353012301470834
0.6931464071106744,-9,1.2612486133242848,95.75998844709734,514295.0,4.136387319737888,1.4252488162345176,0.019682153269424258,0.0018320761278696582,2.1495464135092286,6.193598245685046,5.480562073919447
0.6931470370130342,-9,0.5433526082421274,84.71849427168573,515010.0,12.042134694458843,2.451048652173662,0.372603522230855,0.019970253221506695,3.951224816311546,6.191629268880106,2.3627047301830104
0.6931470902670622,-9,0.4309348272265149,115.94290940598823,513963.0,5.899185487685477,2.1160047741822754,3.6846348309458206,0.002528073201066793,7.3209343097411335,6.194400957413283,4.741126529951726
0.6931452874096881,-9,1.9732278930898313,89.22720708578031,514104.0,6.1805016545749645,0.4879344817543869,0.5626381055177793,0.0021781644650596763,3.0844997035293926,6.198337776796177,2.801792870982718
0.6931471711599235,-9,0.13904304494036293,92.68768653124096,514766.0,3.9106263978094984,0.9780605255968926,0.3060914180795888,0.02604332984779914,3.233503532449723,6.197015070683913,11.567100253804064
0.6931455570995173,-9,1.8272820019467553,90.5889092134399,514106.0,2.505162241383978,4.8696227658187015,1.3467569932222692,0.003362795943222189,1.058369001449573,6.190696670959792,4.440343495379602
0.6931470231463339,-9,0.568991751280776,106.01280446712238,514446.0,3.9020253619551095,1.3207759230872356,0.9214414972943912,0.0008169291650317315,4.427027552784026,6.195699847594557,6.2355417075268385
0.6931460548599908,-9,1.5215845272551771,100.34495041879269,513764.0,10.369961156196254,1.164270269995999,0.6802785618382562,0.009618165021780667,1.4514391898749452,6.196308026871686,1.9326197534636285
0.6931471330473051,-9,0.31260032089429113,84.96418600173295,513562.0,6.300433135915297,0.9283874590247664,1.4462989178011343,0.0034441716960976827,3.209442060282516,6.192835191147271,9.32567618935511
0.6931471798407947,-9,0.03845871455797272,84.26639068065852,514737.0,1.009580634361897,0.7159424355109534,0.17940169588830593,0.0018149963933705739,8.57896410118584,6.201733977351939,8.069109199450903
0.693146966408607,-9,0.6636593563465549,90.35939154712622,514122.0,3.510516055974813,2.0113309548987903,1.6634812987004763,0.0012801813948576917,5.350477854568855,6.198428564605757,2.2862394512194295
0.6931441756133374,-9,2.486010753862801,83.3822085298931,514848.0,11.711778747750243,0.27022786108377217,0.278943620467171,0.0015746120638086964,12.281637673210502,6.1948343697588495,2.7440595135188137
0.6931461181452898,-9,1.4781952082666951,79.26706459998071,514505.0,5.644083569756271,0.9159794026086463,1.9924221131051143,0.0008584201433346251,2.210103472263295,6.192022532592644,4.696472189984279
0.693147141614701,-9,0.28301669431123516,81.88957350534321,514129.0,5.58901812178186,1.9951140675231134,0.0015836215278124247,0.009252402582459658,4.2343008016296695,6.200223938852349,2.525668879826444
0.6931470618830702,-9,0.4940465639370342,96.64879175892942,513808.0,7.333812515360117,1.1203942450150088,1.1205253464521212,0.0009674927674019783,5.230633043072223,6.204103659884521,8.237123737207748
0.6931467565357361,-9,0.9338564791384658,98.3940502551266,514382.0,3.6830591240668755,1.2395442071819602,0.055879216752647926,0.013906686755738109,5.046707149288546,6.195128840294406,5.479338047579289
0.6931471535523176,-9,0.23568289177834567,77.82834312120916,514316.0,9.623836787831218,5.314906639138585,1.9290772520094728,0.0008231781174522568,3.855005419003414,6.198967104184113,2.1382488962461492
0.693145428486309,-9,1.8982827057460896,111.69837296620771,514430.0,1.568016725167862,0.9769441392412156,1.0662297512272858,0.005855217029880156,1.867671537034452,6.199700778007738,16.679391855817755
