Monobit,Frequency Within Block,Runs,Longest Runs in Ones,Binary Matrix Rank,Non-Overlapping Template,Overlapping Template,Linear Complexity,Maurers
4.970720095,72,0.0001445661708,0.0031516151500000002,2.8617296110000003,1.239355991,514599,128.4852304,6.196626307218337
4.488914798,46,0.00015836810419999999,0.002812742528,0.41030384270000003,1.5197942080000002,514289,116.5656692,6.195983916944663
4.02580996,128,0.0005777401648,0.009226891170000001,2.326892961,0.8775002275,514931,76.25699990000001,6.197588511687031
11.77105402,162,0.0006408431676000001,0.002011664516,3.0525249339999996,0.6694331633,513828,118.8371981,6.197959167989113
1.997883146,716,0.0023181361790000003,0.0010055554540000001,0.9780605256,0.8594074393000001,514677,88.06879631,6.190367280055506
7.334635799,984,0.0001863960287,0.001499854263,0.0895806658,0.6875259514000001,515061,99.75204465,6.196577673359097
3.521785767,554,0.001225346078,0.00048500208810000006,0.9780626966,1.972113913,514349,93.58943520000001,6.199066658132494
5.961713639,608,0.0003085763695,0.001032269631,2.15998301,0.9317785920999999,514034,91.75435389,6.195473642494785
9.47427873,802,6.21e-05,0.001007558415,2.367944371,0.9317785920999999,515175,86.34763783,6.196094766090974
3.002749521,1450,0.0017530910509999998,0.0002716841074,2.39192083,1.2664951740000001,514760,105.41662659999999,6.191868409948887
3.62122869,690,0.000979468806,0.018077825269999997,0.8000526048000001,0.8684538334,514090,99.29712306,6.198695521468419
0.9861979595,154,0.0015544145439999998,0.0021233728,0.45876652840000004,1.420283873,514757,92.97286635,6.192445301189646
4.521458623,646,0.0002836807309,0.0005867869189,0.9947026578,0.4342269167,515362,75.24939863,6.1953247299356855
5.670330892999999,206,0.0007316705309,0.001161084222,1.082616942,0.9136858039,513581,115.1231598,6.194408346041997
2.902763068,1276,0.001763316314,0.006851771376,5.605369965,1.10366008,514705,94.45694217,6.200673119817045
5.6132316410000005,106,0.001143179361,0.01335464406,1.684708493,0.370902158,514420,107.80361780000001,6.199176542444029
9.743929319,366,7.91e-05,0.005967616528000001,0.6758903736,0.4523197049,514190,125.06446650000001,6.196439172078705
3.246995243,1250,0.000632631291,0.004032024535,1.597593747,1.004149745,515766,94.63090542,6.194633843703025
6.700156402999999,1738,0.0015628092420000002,0.0015169217499999999,7.814805569,0.3980413403,514125,116.5826037,6.192327988457341
6.3641254389999995,578,0.003239201307,0.002097326318,3.549026472,0.642293981,514770,82.54276917,6.188135100408028
2.149546414,1270,0.001092929418,0.001272958553,1.4252488159999999,0.5608764341,514612,97.14490522,6.193598245685046
3.9512248160000003,542,0.001802155875,0.001530224776,2.451048652,0.09046394097999999,515337,79.92023477,6.191629268880106
7.32093431,466,0.00072514591,0.001807800705,2.116004774,1.040335321,514273,111.28134320000001,6.194400957413283
3.0844997039999997,1986,0.0008844102376,0.004153208466,0.4879344818,1.420283873,514418,86.96189743,6.198337776796177
3.233503532,126,0.0003810013577,0.005869213933,0.9780605256,0.0180927882,515070,96.50524391,6.197015070683913
1.058369001,1798,0.002181767365,0.001161145352,4.869622766,0.1176031233,514436,84.40633118,6.190696670959792
4.427027553,530,0.0002364086274,0.01846172761,1.320775923,0.8503610452,514768,106.2187049,6.195699847594557
1.45143919,1526,7.3e-05,0.0004950908248,1.16427027,0.3347165816,514113,101.8465313,6.196308026871686
3.20944206,330,0.0013165998000000002,0.00139739834,0.9283874590000001,0.461366099,513895,89.12412201,6.192835191147271
8.578964101,34,0.002141038972,0.012104117630000001,0.7159424354999999,0.1537886997,515062,85.66102184,6.201733977351939
5.350477855,670,0.0008634135781,0.0027236890879999997,2.011330955,1.881649972,514445,88.65611469,6.198428564605757
12.28163767,2480,0.0005233777061,0.00158312703,0.27022786109999997,0.0180927882,515188,87.24362552,6.1948343697588495
2.2101034719999997,1484,0.0017450765960000001,0.01089053367,0.9159794026000001,1.45646945,514823,82.20407967,6.192022532592644
4.234300802,268,0.00154842374,0.0007315090552,1.9951140680000001,0.5337372518,514462,77.74415472,6.200223938852349
5.230633043,514,0.0031623193819999996,0.005446341695,1.120394245,0.09951033508,514127,92.64572308,6.204103659884521
5.0467071489999995,952,0.000442533674,0.011424148549999999,1.239544207,0.47945888719999996,514719,91.13316655,6.195128840294406
3.855005419,216,0.001141826974,0.0015180098629999999,5.314906639,0.13569591150000002,514643,80.88549986,6.198967104184113
1.8676715369999999,1942,0.001357041717,0.01264396939,0.9769441392,0.3166237934,514756,118.25526799999999,6.199700778007738
5.619931575,1678,0.001497089416,0.0013719547109999999,2.7963144339999997,0.1628350938,514521,110.26065619999999,6.199935176652151
3.1240526180000003,724,0.0008199554949999999,0.007395991631,6.246110687000001,1.311727144,514989,117.48859809999999,6.198434116866207
6.444152251,1520,0.00011104260559999998,0.00306284062,1.6167732730000002,1.2936343559999999,514760,104.4998557,6.1965498210589685
5.258817886,14,0.0004341341973,0.008503249709,1.25048429,0.2261598525,514124,88.33051092,6.1973097026555894
0.8401013937,1108,0.0008821785279999999,0.0012738934599999998,1.314333232,0.3799485521,514932,94.99037814,6.1939902191790885
1.1638571770000001,674,0.001638513251,0.01236391693,0.7928584431999999,0.9589177743999999,514559,83.72741268,6.192095573722008
6.758876832,470,0.0013439697080000002,0.004587246946,6.954565495,0.9589177743999999,514605,66.77138459,6.192903977700766
1.6703848119999998,1140,0.00019976406880000002,0.0021922244760000003,0.34782925859999997,1.619304544,515387,73.65447898,6.196822426585651
4.200153893,242,0.000576468462,0.0026837848330000004,0.206644123,0.4342269167,514425,99.68661599,6.1947697984570445
2.08996217,228,0.0005808178952,0.0028129440870000005,0.7286196767,0.027139182289999998,513812,103.1989801,6.197799403819398
1.015701674,1074,0.0013880856409999999,0.004078775131,1.804633411,0.55183004,513881,83.84364476,6.199773506491649
4.536137151,1756,0.00033503710869999995,0.02025022227,3.4388074289999997,1.5288406030000001,514922,101.0313673,6.196989635302655
2.758661748,1708,0.0009376730057,0.002468763127,0.1779061111,1.356959115,514767,116.47252959999999,6.193937101760528
3.5894641010000004,982,0.001687399613,0.00025935171000000004,0.1330242339,0.2171134584,514178,90.9338016,6.192048234069306
4.277644715,428,0.00016519647049999999,0.0006790245863,3.986094065,0.045231970489999995,514614,111.52689309999998,6.196644036331987
8.110483802000001,1122,0.001354303363,0.027423616,0.5892337852,0.9136858039,515478,110.12210139999999,6.199501134900429
1.919246362,66,0.0002022530877,0.01217982259,5.270725273,1.411237479,515163,118.71634750000001,6.196711476665748
3.09002093,870,0.001439717711,0.0004840736768,0.0686860866,0.47041249310000005,514564,75.51881074,6.199849904791931
4.6989016580000005,1302,0.001510029837,0.0153838742,0.674552852,0.6513403751,514784,101.61021840000001,6.199937137309247
5.8608725470000005,1046,0.0005447470832000001,0.000930718622,1.5977552769999999,0.2532990347,514269,104.075724,6.194853320873593
6.726282457000001,296,0.001207528242,0.006673884456,2.620909681,0.7689434983,514275,95.71625132,6.193357299676016
3.702304331,566,0.0006231787986,0.006753701274,1.4684196219999999,0.1899742761,514316,85.90195324,6.197721691856803
2.435394553,1838,0.001905475425,0.01078207445,0.08628454804999999,1.1398456559999999,513558,115.0969884,6.1913607347979935
14.29111987,728,0.00122520036,0.002924685523,2.581220038,0.09951033508,514849,95.19821033,6.199073186631551
4.100797631,1884,5.22e-06,0.0210706852,0.3651885439,1.546933391,514809,115.60887140000001,6.19626826447058
1.4626033809999999,1648,0.00036116951979999997,0.0036543194329999996,0.8705671582,1.2664951740000001,514166,116.1253728,6.19704705728041
5.1187465869999995,442,0.0009482557796999999,0.0014124850250000001,0.8274552614,0.7689434983,515491,102.7748485,6.198661059644549
3.484326062,1066,0.0003976570697,0.000656008782,1.867856252,0.3347165816,515205,102.754835,6.197264543863537
6.284337927,1626,0.001799917093,0.001398754852,0.42910145200000005,0.2352062465,514627,75.80284807,6.200612090231921
6.6979822339999995,340,0.0008648856768,0.0012779169580000001,1.9951140530000002,0.1085567292,514646,98.88222842,6.198441046061018
2.071501871,90,0.0008402516606,0.001163593416,0.169238218,1.121752868,515417,88.19657462,6.193908364422857
6.718712827999999,36,0.001021902506,0.001132677318,1.779365684,0.642293981,514731,95.98181468,6.198981745238812
1.889799688,980,0.0001594437276,0.008818863342000001,0.1259474829,0.6242011928,514830,89.66294621,6.196664636914427
