Monobit, Frequency Within Block, Runs, Longest Runs in Ones, Binary Matrix Rank, Non-Overlapping Template, Overlapping Template, Linear Complexity,Maurers
0.7669585788119309,12.93376967,0.0002588275999,8.431110309,3.148145146,1.05693276,0.3751509733,98.7290484,6.197063637269227
0.3844650973478831,9.265391802,0.0005922403725,1.626659722,0.2985310052,8.30283767,0.5137723681,102.751756,6.194835393469198
0.8063908964886368,10.61235558,0.001625005806,7.058083822,0.1537886997,6.01868474,0.7534917647,105.6213798,6.192073081825995
1.6739018853761678,2.920187793,0.0006436695052,3.407406543,1.040335321,4.999741988999999,0.04857045688,112.446743,6.198047042643456
1.1277642855537904,5.1487455330000005,0.001940363426,8.742507756,0.9860569567,9.792270832,3.147371079,115.3140575,6.200904364753291
0.04731878121204715,5.228551577,8.53e-05,8.316687429,0.7598971042,2.074306969,0.4514929001,75.43875686,6.196358432009888
1.1533952920436492,1.582927707,0.001685596548,1.59838722,1.094613686,8.640213575,0.16296643460000002,121.92543059999998,6.2004360052572105
0.1695589660098356,10.54011428,0.000645687919,17.6758703,0.6513403751,2.922143408,0.6714135531000001,109.7641682,6.197931971545099
0.2365939060602357,6.159141558,6.91e-06,2.384236891,1.130799262,3.2311002330000003,6.366657741,122.3464832,6.196139214979319
2.176663935754169,4.679506487,0.001778730686,3.550201034,0.8503610452,3.648030127,0.3960925461,114.9114789,6.191871051725037
0.06900655593423542,15.53271215,0.0008756360493,9.788294183,0.6875259514000001,7.552842934,1.006800716,87.62388146,6.1983926051246945
1.031155107245861,4.065904864,0.001084495068,6.232700781,1.130799262,6.365274557,0.3070174021,100.1361493,6.198955947477128
0.8635677571198604,16.205947000000002,4.09e-06,12.82202896,0.8684538334,4.611461609,0.6312140738,95.43067449,6.196329931193425
1.8947228643657208,1.6098874580000002,0.0001526757854,7.173331061,0.4342269167,4.637708694,0.8303384215999999,70.93572597,6.195815546730164
1.8493756990375092,6.244063149,2.29e-06,6.144457076,0.09951033508,3.663683223,1.742545066,92.91513519,6.196155012929993
0.8576529094683546,3.5943906360000004,0.0001925340937,5.393306665,0.3799485521,4.573073253,5.384051834,89.49514096,6.196828632732008
0.3115153096459771,4.460548503,0.001591811137,2.8287138689999995,1.999253096,2.029716508,1.7642966690000002,96.76157029,6.200279472276454
2.2318691805015574,9.483644202,0.000611796452,6.872209431,0.4885052813,3.910526734,6.887339192000001,97.17954392,6.1977692663348565
0.8635677571198604,1.739442989,0.0001360297938,0.8519608762,0.8051290747,6.391116338,1.727997803,101.8034254,6.1965202678872675
1.0370699548973668,4.093996962,0.000710882561,8.986535465,0.9679641685,7.551047177,0.7286196767,96.06802656,6.197986178462201
1.186912762068849,8.747436236,1.28e-05,2.019723102,0.4885052813,12.05432822,1.01082555,117.6386991,6.196297504443828
