x,d,Monobit,Frequency Within Blocks,Runs,Longest Run in Ones,Binary Matrix Rank,DFT,Nonoverlapping Template, Overlapping Template, Maurer's Universal, Linear Complexity
0.6931467618917784,-9,0.9279397538218547,115.69567728891883,513754.0,4.162373003143756,4.249938803425076,0.2459138000395722,0.008431631400033973,11.772348985132593,6.194809737601141,10.031398600599676
0.6931471067890872,-9,0.38951775001023653,133.64503706556272,514333.0,1.37075207979366,2.0033256390042493,0.3183079270060195,0.0026386774612373047,3.108673036807618,6.199241250928786,3.093741794576988
0.6931464119409481,-9,1.2573041297798775,87.40878020602676,513807.0,3.5381101192428615,3.6127380890514664,1.0933775488397035,0.001972606638439814,6.273574830993971,6.194843573189465,1.296585214487799
0.6931469838573495,-9,0.6360479715357027,114.83922210455374,514447.0,8.768369773183059,0.9562251268129417,2.1792894533364136,0.0024770272962679196,3.9940176196827646,6.198009424131899,3.0815712244631617
0.6931462788266181,-9,1.3618329437066752,102.35130451525949,513940.0,7.857126085147938,0.6758903726992065,0.2459138000395722,0.00044752828177938177,8.758043384743491,6.198630699480866,7.676232126997904
0.6931471209735178,-9,0.35007291456616196,101.72359680369688,514627.0,16.838872755227655,2.969643223040297,0.034613441955411245,0.0010390647910481945,5.894303809276469,6.192276952393677,3.913675569620823
0.6931450455062029,-9,2.0955068829664625,98.6813324347742,514193.0,9.406476163850245,1.5815835830477905,0.15542114133151302,0.0019706858959489264,10.359340611716267,6.194877916281218,8.0282189222082
0.6931471330473051,-9,0.31260032089429113,106.09675555983439,514392.0,1.9237344735949387,0.6438219503811402,0.32735719287682546,0.0011235616452104729,3.4915004515405923,6.2018371069139615,3.15060497592763
0.6931464756687865,-9,1.2040536019303767,102.56233753730623,513951.0,12.774423531454998,1.6821884237909805,0.713308382265855,0.0010147548933152819,12.455951752127941,6.199413728283306,0.9563225759491706
0.6931471599069423,-9,0.2060992651952897,101.98777317801095,513624.0,3.6303070629788747,3.2163500996366485,1.1779881847325817,0.0013591006716528891,1.164319629608391,6.199783377393107,9.029244103715497
0.6931467529461286,-9,0.9378009626828733,147.50697987869458,515153.0,4.399743080178224,0.6869338360468625,0.3241899498212006,0.005922229239565313,4.349497042336914,6.196835140590554,6.215468851723275
0.6931466602744901,-9,1.0344408095208562,102.683257918552,514387.0,0.8394718715361584,0.020978852218223338,1.247215068643404,0.0012046706375645987,6.149891712877804,6.200147453856978,4.398198333937245
0.6931455112213466,-9,1.8529211449854037,87.38105323962641,514052.0,13.764390652939522,1.78490549020043,1.1748209416769568,0.0019592185400093805,4.644428580961967,6.192911583178141,3.5113050990099746
0.6931458979989817,-9,1.6241410994097711,107.41994801193799,514682.0,5.903396676143046,0.35712474792699644,0.34228848156281244,0.0006930277596557266,1.3766058247917974,6.196841892429453,4.091417795432263
0.6931469599972437,-9,0.6735205652075735,106.95552132473283,514708.0,1.4611040439728304,1.0095476383268256,0.598835169001003,0.0007273780617491605,4.09256079043399,6.193945089974138,6.105724966387418
0.6931467457215236,-9,0.9456899297716882,99.36911524020411,514465.0,5.194927866582859,1.238765959031089,0.3635542563600491,0.0018313788428352352,3.7700911383887643,6.192171300567206,12.345529207242471
0.6931445270474378,-9,2.3361203791753176,120.07191681910079,514413.0,5.130079145835966,6.127121916070825,0.8160175499003449,0.004134608781484372,8.372877078138188,6.197723382504201,7.853850752250347
0.6931471766445698,-9,0.08973700063526968,94.66400308077404,514534.0,9.00982529837721,3.675140047749094,1.2834121321266279,0.0013601679858404171,4.261861984636176,6.1909569038970345,5.054780915340128
0.6931471371513336,-9,0.298794628488865,97.43978049484932,513212.0,8.119368892237697,4.507606487140304,0.3635542563600491,0.003059026267163364,5.108509475761655,6.195795496279869,3.885322414775127
0.6931440794994442,-9,2.5254555893068753,109.83527486280924,515192.0,4.410376684100976,0.9131132300269742,1.9440085406954597,0.0008306562026629353,2.475409149884562,6.1992133817123385,4.277093251526596
0.6931471060401492,-9,0.39148999178244026,96.80514104168672,514326.0,4.068491196359259,0.9783972453913641,2.658900544489127,0.0011645430670625468,6.142898030601725,6.200916450666729,3.4113213417821164
0.6931467915996565,-9,0.8944116436943913,100.21786848945798,513556.0,9.128727187559317,5.450851185008788,1.6544320328296704,0.004357965825000505,3.9061305021947836,6.1928423431212,11.036479710849886
0.6931461546806243,-9,1.4525560652280467,114.1629922017907,514070.0,0.44358200018894395,0.36518854394645994,0.3784855450460361,0.006184334124267759,6.615226931626627,6.191652456942993,5.088291981271066
0.6931463378981839,-9,1.3164713829459893,85.49638971791659,515001.0,5.509878433149323,0.12847692549241757,1.4462989178011343,0.003514364495704612,6.754199225687967,6.1933930766086265,4.431581293239193
0.6931471683041249,-9,0.15876546266240021,91.30749975931451,514609.0,3.0277841593783372,4.302528261283371,0.04366270782621716,0.016142133900051356,1.016491410037741,6.19714580004476,10.405418695701655
0.6931469428851447,-9,0.6991597082462221,92.79628381630884,514114.0,3.6106234170896214,0.12958502995703838,1.4132690973735356,0.0037907302882992573,5.6721281103504495,6.200903413976687,2.608359242180115
0.6931470628286989,-9,0.4920743221648305,107.78887070376427,513804.0,9.935015856923043,0.18767488833882306,0.061761239567828995,0.002694445268614034,4.6317455128510066,6.187525508454403,4.693593147903669
0.6931465842799597,-9,1.107413755092394,103.69375180514102,513953.0,9.35986056933966,0.8527819042307883,0.09795830305105266,0.0030094606527136967,2.377932433250368,6.200476911979554,2.219991045437614
0.6931471377224934,-9,0.2968223867166613,109.4093578511601,513938.0,3.3961784451223243,3.1276616005160105,1.8476338591722195,0.0004327270440626661,11.00532438356542,6.196325352214491,5.556772934875879
0.6931470040484153,-9,0.6025198614082393,101.37315875613753,514785.0,4.928639467798318,1.8940936828041628,0.10700756892185859,0.003429419234513092,4.5379568444186456,6.1950756616216225,4.618103692287099
0.6931466857459525,-9,1.0088016664822075,85.00346587080003,513566.0,2.789096084909947,1.952681811777874,1.4042198315027297,0.0020708325218068147,10.5050228783115,6.191719986110794,6.216169534094229
0.6931450974326372,-9,2.069867739927814,105.05699431982285,513765.0,7.015703980696006,4.960800986119091,1.6485500100144894,0.009630129607771862,0.7964132786333051,6.193924931390177,2.000893933626508
0.6931457605611875,-9,1.7089474956145314,117.22605179551365,514828.0,5.056764566288355,0.5175920037045101,2.6077721923199166,0.003783221472963072,8.540458753485964,6.196205602007291,4.387731734099186
0.6931470902670622,-9,0.4309348272265149,91.75190141523058,513842.0,4.8239700920149176,0.4997782124630968,0.22781526829796037,0.0006564678494091889,1.9378505023547419,6.1999654624537195,1.3876831566060595
0.6931471371513336,-9,0.298794628488865,73.09704438240108,515077.0,11.375346120265625,1.8994795584337982,0.5685201283329604,0.01859939155305334,9.664164502136314,6.196205253085587,6.660903623751063
0.6931467011029671,-9,0.9930237323045777,92.1462404929238,514929.0,3.0554616655119062,1.2504843038101974,1.3377077273514633,0.0021906868897279205,6.633779883213926,6.197029486447748,4.758468805409521
0.6931466198393939,-9,1.0738856449649306,104.87291807066522,514505.0,6.674914381782079,0.6084201589307274,0.372603522230855,0.0006789770848192725,7.853303299290247,6.191229333869615,5.2779163907729165
0.6931469534913175,-9,0.6833817740685922,85.11129296235673,515328.0,6.6704086348544696,0.15881007368736652,0.18256893894393078,0.01585793096814861,2.166330709624351,6.19586763994531,4.124830948106879
0.6931471793301552,-9,0.0502921651911951,105.40204101280446,514173.0,3.746392880115531,0.8138603324413406,0.19161820481473668,0.0014054821677240102,3.400381843689013,6.196188620028648,4.540714293373921
0.6931471714246995,-9,0.1370708031681592,90.31857129103683,514625.0,5.328339613859713,3.18538903284903,0.6621800300966444,0.003606900610023885,1.8380253200548573,6.194997250720522,4.006198340821816
0.6931453845258715,-9,1.9219496070125341,82.66361798401847,513603.0,5.929573209765416,4.687853670806514,0.48119471268052605,0.0029233623593295675,2.8074978596302844,6.200556854976536,12.699778545413976
0.6931471203002302,-9,0.3520451563383657,96.52170982959466,514142.0,11.901421480627624,0.5583297886927029,1.6996783621837,0.0032394339168965603,2.4004818124336156,6.197799601536371,5.691556449368593
0.6931449602746762,-9,2.136923960182741,103.78848560700872,514440.0,1.5435259144819686,0.029376858193678475,0.8250668157711509,0.0022449301319130257,1.026931649683803,6.195683165561934,3.341112117604862
0.6931471274983558,-9,0.33035049684412465,107.34369885433712,514874.0,1.7508974939185116,0.255130308659876,1.3015106638682397,0.0017161230182946561,2.5791530155095423,6.194503334629772,12.658398626469292
0.6931461685624626,-9,1.442694856367028,115.47771252527193,514994.0,14.555731768186735,0.5862295795364066,1.0209834218732563,0.0026833468128139525,0.9502125905327061,6.195831425040471,4.773140933309425
0.6931471097470137,-9,0.3816287829214216,80.51323770097238,514845.0,0.9008022355543011,0.6932998953187587,0.019682153269424258,0.004081306338683654,5.420119656680445,6.19346558142891,2.2839211721083825
0.6931447291437577,-9,2.245397257653946,116.1007990757678,513808.0,11.28425827158278,0.7465765411636115,1.6996783621837,0.0006351919548380261,5.802532009797934,6.1980892196831,6.247396067902091
0.6931468477359701,-9,0.8273554234394644,135.4603831712718,514577.0,4.63152882446808,1.626465448046134,0.10112554610667751,0.014683349079281635,8.891364937171074,6.190922780966897,6.93356566273613
0.6931470198555458,-9,0.5749084765973871,119.61904303456241,515577.0,6.762879001918637,2.929278996957635,2.209604494004456,0.0016841781780486964,8.982822094207247,6.193359216473605,10.407470376610695
0.6931457009524813,-9,1.7444478475141987,94.0570905940118,514054.0,4.230506367844249,0.6024345377730683,1.4824959812843579,0.004500181362021946,5.5673995022781915,6.198594162230604,0.5418327048643238
0.693147180423302,-9,0.0167640550637317,83.08183306055645,513973.0,1.9352376680058203,1.6821884237909805,0.22781526829796037,0.003895741160263332,5.704759350819445,6.196933919977014,7.301175187130587
